GPSWeek,GPSTime,imu_lon,imu_lat,imu_altitude,headingAngle,v,cmd_steering,cmd_v,imu_gps_state,imu_satellite_num,imu_warning,cmd_v.1,car_v,shiftLevel
2283.0,549594.58,121.51312271,37.43178315,44.57,165.79,2.4084000000000003,12.0,29.0,2.0,3,2.71875,3,,
2283.0,549594.68,121.51312281,37.43178247,44.57,165.92,2.3508,12.0,29.0,2.0,3,2.71875,3,,
2283.0,549594.78,121.51312295,37.43178187,44.57,166.03,2.3796000000000004,12.0,29.0,2.0,3,2.734375,3,,
2283.0,549594.88,121.51312306,37.43178119,44.57,166.0,2.6496,12.0,29.0,2.0,3,2.75,3,,
2283.0,549594.98,121.51312325,37.43178062,44.58,165.94,2.322,12.0,29.0,2.0,3,2.7890625,3,,
2283.0,549595.08,121.51312336,37.43178006,44.57,166.15,2.1996,12.0,29.0,2.0,3,2.8125,3,,
2283.0,549595.18,121.51312356,37.43177945,44.57,166.19,2.8764000000000003,12.0,29.0,2.0,3,2.8515625,3,,
2283.0,549595.28,121.51312397,37.43177883,44.57,165.96,2.7612,12.0,28.0,2.0,3,2.8671875,3,,
2283.0,549595.38,121.51312412,37.43177818,44.57,166.12,2.1816,12.0,28.0,2.0,3,2.8828125,3,,
2283.0,549595.47,121.51312404,37.4317761,44.57,166.45,2.8080000000000003,12.0,28.0,2.0,3,2.8828125,3,,
2283.0,549595.58,121.51312427,37.43177541,44.58,166.42,2.988,12.0,28.0,2.0,3,2.90625,3,,
2283.0,549595.68,121.51312442,37.431775099999996,44.58,166.38,2.6856,12.0,28.0,2.0,3,2.90625,3,,
2283.0,549595.78,121.51312464,37.43177445,44.57,166.41,2.4120000000000004,12.0,28.0,2.0,3,2.921875,3,,
2283.0,549595.88,121.51312481,37.43177362,44.57,166.59,2.4912,12.0,28.0,2.0,3,2.921875,3,,
2283.0,549595.98,121.51312498,37.43177294,44.57,166.69,3.096,12.0,28.0,2.0,3,2.9453125,3,,
2283.0,549596.08,121.51312522,37.43177233,44.57,166.49,3.2039999999999997,12.0,27.0,2.0,3,2.921875,3,,
2283.0,549596.18,121.51312542,37.43177167,44.57,166.46,2.2824,12.0,27.0,2.0,3,2.9453125,3,,
2283.0,549596.28,121.51312546,37.43177092,44.57,166.83,2.358,12.0,29.0,2.0,3,2.9453125,3,,
2283.0,549596.38,121.51312567,37.43177026,44.57,166.86,3.0852,12.0,29.0,2.0,3,2.9609375,3,,
2283.0,549596.48,121.51312593,37.43176955,44.57,166.67,3.1788000000000003,12.0,29.0,2.0,3,2.9453125,3,,
2283.0,549596.58,121.51312613,37.4317689,44.57,166.69,2.5956,12.0,29.0,2.0,3,2.9453125,3,,
2283.0,549596.68,121.51312679,37.43176889,44.57,166.67,2.2392,12.0,29.0,2.0,3,2.921875,3,,
2283.0,549596.78,121.51312698,37.43176822,44.57,166.86,2.4012,12.0,29.0,2.0,3,2.9453125,3,,
2283.0,549596.88,121.51312685,37.43176592,44.57,167.16,3.3228000000000004,12.0,29.0,2.0,3,2.921875,3,,
2283.0,549596.98,121.51312712,37.43176533,44.57,166.87,3.402,12.0,29.0,2.0,3,2.921875,3,,
2283.0,549597.08,121.51312748,37.43176612,44.57,166.67,2.1024,12.0,28.0,2.0,3,2.8828125,3,,
2283.0,549597.17,121.51312754,37.43176546,44.57,167.12,2.286,12.0,28.0,2.0,3,2.8828125,3,,
2283.0,549597.28,121.51312759999999,37.43176363,44.57,167.21,3.0744,12.0,29.0,2.0,3,2.8828125,3,,
2283.0,549597.38,121.51312783,37.43176303,44.57,166.97,3.24,12.0,29.0,2.0,3,2.8828125,3,,
2283.0,549597.48,121.51312812,37.43176264,44.58,166.9,2.6352,12.0,29.0,2.0,3,2.8671875,3,,
2283.0,549597.58,121.51312829,37.43176198,44.57,167.03,2.1672,12.0,29.0,2.0,3,2.8671875,3,,
2283.0,549597.68,121.5131284,37.43176096,44.57,167.28,2.3688,12.0,29.0,2.0,3,2.8515625,3,,
2283.0,549597.78,121.51312859,37.43176031,44.57,167.34,3.3516000000000004,12.0,29.0,2.0,3,2.8515625,3,,
2283.0,549597.88,121.51312894,37.43176046,44.57,166.98,2.9844,12.0,29.0,2.0,3,2.8515625,3,,
2283.0,549597.98,121.51312912,37.43175984,44.57,167.0,2.0628,12.0,29.0,2.0,3,2.828125,3,,
2283.0,549598.08,121.51312911,37.431759299999996,44.56,167.29,2.1744,12.0,29.0,2.0,3,2.8125,3,,
2283.0,549598.18,121.51312925,37.43175868,44.56,167.31,2.7936,12.0,29.0,2.0,3,2.7890625,3,,
2283.0,549598.28,121.51312948,37.43175809,44.57,167.11,3.0024,12.0,28.0,2.0,3,2.7890625,3,,
2283.0,549598.38,121.51312964,37.43175749,44.57,167.07,2.4048000000000003,12.0,28.0,2.0,3,2.7890625,3,,
2283.0,549598.48,121.5131298,37.43175694,44.57,167.28,2.0052000000000003,12.0,28.0,2.0,3,2.75,3,,
2283.0,549598.58,121.51312998,37.43175633,44.56,167.42,2.6388,12.0,28.0,2.0,3,2.75,3,,
2283.0,549598.68,121.51313026,37.43175552,44.57,167.25,2.9772,12.0,28.0,2.0,3,2.734375,3,,
2283.0,549598.78,121.51313043,37.43175495,44.57,167.25,2.0340000000000003,12.0,28.0,2.0,3,2.71875,3,,
2283.0,549598.88,121.51313054,37.43175428,44.56,167.51,2.1348,12.0,28.0,2.0,3,2.71875,3,,
2283.0,549598.98,121.5131307,37.43175372,44.56,167.49,2.7108,12.0,28.0,2.0,3,2.71875,3,,
2283.0,549599.08,121.51313092,37.43175307,44.57,167.37,2.6568,12.0,28.0,2.0,3,2.734375,3,,
2283.0,549599.18,121.51313109,37.43175248,44.57,167.4,2.1204,12.0,28.0,2.0,3,2.75,3,,
2283.0,549599.28,121.51313121,37.43175166,44.56,167.61,2.1959999999999997,12.0,28.0,2.0,3,2.7734375,3,,
2283.0,549599.37,121.51313136,37.43175113,44.56,167.61,3.042,12.0,28.0,2.0,3,2.8125,3,,
