GPSWeek,GPSTime,imu_lon,imu_lat,imu_altitude,headingAngle,v,cmd_v,control_mode,shiftLevel
2284.0,370102.41,121.51294305,37.43361208,44.79,352.95,2.5596,3,2.75,3
2284.0,370102.51,121.51294292,37.43361275,44.79,352.9,2.3400000000000003,3,2.75,3
2284.0,370102.61,121.51294282,37.43361341,44.78,352.84,2.682,3,2.75,3
2284.0,370102.71,121.5129427,37.43361406,44.78,352.74,2.7648,3,2.75,3
2284.0,370102.81,121.51294263,37.43361473,44.79,352.74,2.4768,3,2.75,3
2284.0,370102.91,121.51294252,37.43361538,44.79,352.66,2.7396000000000003,3,2.734375,3
2284.0,370103.01,121.51294241,37.43361601,44.79,352.59,2.8440000000000003,3,2.71875,3
2284.0,370103.12,121.51294226,37.4336167,44.79,352.52,2.6244,3,2.71875,3
2284.0,370103.21,121.51294214,37.4336173,44.79,352.56,2.5416,3,2.71875,3
2284.0,370103.31,121.51294206,37.43361802,44.79,352.64,2.6496,3,2.734375,3
2284.0,370103.41,121.51294196,37.43361867,44.8,352.59,2.8512000000000004,3,2.75,3
2284.0,370103.51,121.51294183,37.43361936,44.79,352.48,2.8296,3,2.7734375,3
2284.0,370103.61,121.51294172,37.43362001,44.79,352.46,2.4444000000000004,3,2.7734375,3
2284.0,370103.71,121.51294165,37.43362069,44.8,352.5,2.6568,3,2.7890625,3
2284.0,370103.82,121.51294142,37.43362142,44.79,352.45,2.8188,3,2.8125,3
2284.0,370103.91,121.51294128,37.43362203,44.79,352.56,2.5704,3,2.828125,3
2284.0,370104.01,121.51294113,37.43362265,44.8,352.54,2.6964,3,2.828125,3
2284.0,370104.11,121.51294092,37.43362334,44.79,352.54,2.9699999999999998,3,2.8515625,3
2284.0,370104.21,121.51294073,37.43362404,44.79,352.57,2.7396000000000003,3,2.8671875,3
2284.0,370104.31,121.51294059,37.43362472,44.79,352.62,2.5056,3,2.8671875,3
